observation_id,scientific_name,condition_ba,observation_url,photo_id,photo_url,license_code,attribution,observed_on,latitude,longitude,local_path,folder_name,common_name
344714934,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/344714934,628123644,https://inaturalist-open-data.s3.amazonaws.com/photos/628123644/medium.jpg,cc-by-nc,"(c) Pablo Arancibia, some rights reserved (CC BY-NC)",2026-03-23,-38.234525,-72.32847,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_344714934_photo_628123644.jpg,Erythrina_crista-galli,Ceibo
344706348,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/344706348,628107498,https://inaturalist-open-data.s3.amazonaws.com/photos/628107498/medium.jpg,cc-by-nc,"(c) SK, some rights reserved (CC BY-NC)",2026-03-23,-34.4380909997,-57.8791129,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_344706348_photo_628107498.jpg,Erythrina_crista-galli,Ceibo
344705071,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/344705071,628105254,https://inaturalist-open-data.s3.amazonaws.com/photos/628105254/medium.jpg,cc-by-nc,"(c) SK, some rights reserved (CC BY-NC)",2026-03-23,-34.4370047997,-57.8800017,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_344705071_photo_628105254.jpg,Erythrina_crista-galli,Ceibo
344614667,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/344614667,627931261,https://inaturalist-open-data.s3.amazonaws.com/photos/627931261/medium.jpg,cc-by-nc,"(c) kw841432, some rights reserved (CC BY-NC)",2026-03-23,-33.7438916667,151.2485666667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_344614667_photo_627931261.jpg,Erythrina_crista-galli,Ceibo
344504485,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/344504485,627711728,https://inaturalist-open-data.s3.amazonaws.com/photos/627711728/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-03-22,-34.6594870126,-58.4175897486,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_344504485_photo_627711728.jpg,Erythrina_crista-galli,Ceibo
344392552,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/344392552,627501394,https://inaturalist-open-data.s3.amazonaws.com/photos/627501394/medium.jpg,cc-by-nc,"(c) clairaki, some rights reserved (CC BY-NC)",2026-03-22,-37.8021090406,145.0019064546,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_344392552_photo_627501394.jpg,Erythrina_crista-galli,Ceibo
343945668,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343945668,626626618,https://inaturalist-open-data.s3.amazonaws.com/photos/626626618/medium.jpg,cc-by-nc,"(c) gregmccroary, some rights reserved (CC BY-NC)",2026-03-20,-33.6154177,150.8139222,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343945668_photo_626626618.jpg,Erythrina_crista-galli,Ceibo
343908767,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343908767,626550999,https://inaturalist-open-data.s3.amazonaws.com/photos/626550999/medium.jpg,cc-by-nc,"(c) Joel Knight, some rights reserved (CC BY-NC)",2026-03-20,-40.9398459759,174.9548434118,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343908767_photo_626550999.jpg,Erythrina_crista-galli,Ceibo
343649229,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343649229,626033693,https://inaturalist-open-data.s3.amazonaws.com/photos/626033693/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-03-14,-34.6664329326,-58.4632096235,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343649229_photo_626033693.jpg,Erythrina_crista-galli,Ceibo
343649227,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343649227,626033687,https://inaturalist-open-data.s3.amazonaws.com/photos/626033687/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-03-14,-34.6663934405,-58.4636504465,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343649227_photo_626033687.jpg,Erythrina_crista-galli,Ceibo
343483603,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343483603,625693778,https://inaturalist-open-data.s3.amazonaws.com/photos/625693778/medium.jpg,cc-by-nc,"(c) 管牧山, some rights reserved (CC BY-NC)",2026-03-14,23.1366322325,113.2528370361,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343483603_photo_625693778.jpg,Erythrina_crista-galli,Ceibo
343483593,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343483593,625693617,https://inaturalist-open-data.s3.amazonaws.com/photos/625693617/medium.jpg,cc-by-nc,"(c) 管牧山, some rights reserved (CC BY-NC)",2026-03-14,23.1366322325,113.2528370361,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343483593_photo_625693617.jpg,Erythrina_crista-galli,Ceibo
343278727,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343278727,625282331,https://inaturalist-open-data.s3.amazonaws.com/photos/625282331/medium.jpg,cc-by-nc,"(c) al_haydock, some rights reserved (CC BY-NC)",2026-03-16,-27.532757224,153.0047439493,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343278727_photo_625282331.jpg,Erythrina_crista-galli,Ceibo
343216406,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343216406,625152334,https://inaturalist-open-data.s3.amazonaws.com/photos/625152334/medium.jpg,cc-by-nc,"(c) pfernberg, some rights reserved (CC BY-NC)",2026-03-11,-34.4735625198,-57.8506429845,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343216406_photo_625152334.jpg,Erythrina_crista-galli,Ceibo
343126758,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343126758,624970733,https://inaturalist-open-data.s3.amazonaws.com/photos/624970733/medium.jpg,cc-by-nc,"(c) rodrigovarela27, some rights reserved (CC BY-NC)",2026-03-15,-34.81536355,-55.24919687,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343126758_photo_624970733.jpg,Erythrina_crista-galli,Ceibo
343071781,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/343071781,624860284,https://inaturalist-open-data.s3.amazonaws.com/photos/624860284/medium.jpg,cc-by-sa,"(c) Greg Tasney, some rights reserved (CC BY-SA)",2026-03-14,-27.5415753445,153.0001686852,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_343071781_photo_624860284.jpg,Erythrina_crista-galli,Ceibo
342927069,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342927069,624568637,https://inaturalist-open-data.s3.amazonaws.com/photos/624568637/medium.jpg,cc-by-nc,"(c) Matthew Jeffery, some rights reserved (CC BY-NC)",2026-03-05,-34.6057305556,-58.3465527778,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342927069_photo_624568637.jpg,Erythrina_crista-galli,Ceibo
342682841,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342682841,624092903,https://inaturalist-open-data.s3.amazonaws.com/photos/624092903/medium.jpg,cc-by-nc-sa,"(c) Nick Lambert, some rights reserved (CC BY-NC-SA)",2026-03-13,-30.35987313,153.09864482,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342682841_photo_624092903.jpg,Erythrina_crista-galli,Ceibo
342626664,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342626664,623979901,https://inaturalist-open-data.s3.amazonaws.com/photos/623979901/medium.jpg,cc-by-sa,"(c) Marcelo Venturi, some rights reserved (CC BY-SA)",2026-03-12,-27.6843121837,-48.542926535,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342626664_photo_623979901.jpg,Erythrina_crista-galli,Ceibo
342605703,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342605703,623937442,https://inaturalist-open-data.s3.amazonaws.com/photos/623937442/medium.jpg,cc-by-nc,"(c) Luana Romero, some rights reserved (CC BY-NC)",2026-02-28,-34.6068644451,-58.3519560099,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342605703_photo_623937442.jpg,Erythrina_crista-galli,Ceibo
342555797,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342555797,623838324,https://inaturalist-open-data.s3.amazonaws.com/photos/623838324/medium.jpg,cc-by-nc-sa,"(c) kotatsuleo, some rights reserved (CC BY-NC-SA)",2019-05-02,23.3604300713,113.8341173136,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342555797_photo_623838324.jpg,Erythrina_crista-galli,Ceibo
342555077,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342555077,623837277,https://inaturalist-open-data.s3.amazonaws.com/photos/623837277/medium.jpg,cc0,no rights reserved,2026-03-12,-27.4865612485,153.1157543925,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342555077_photo_623837277.jpg,Erythrina_crista-galli,Ceibo
342555034,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342555034,623837141,https://inaturalist-open-data.s3.amazonaws.com/photos/623837141/medium.jpg,cc0,no rights reserved,2026-03-12,-27.487387383,153.1155899325,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342555034_photo_623837141.jpg,Erythrina_crista-galli,Ceibo
342546102,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342546102,623819365,https://inaturalist-open-data.s3.amazonaws.com/photos/623819365/medium.jpg,cc-by-nc-sa,"(c) kotatsuleo, some rights reserved (CC BY-NC-SA)",2018-04-14,23.1819248563,113.3887953414,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342546102_photo_623819365.jpg,Erythrina_crista-galli,Ceibo
342472690,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342472690,623667322,https://inaturalist-open-data.s3.amazonaws.com/photos/623667322/medium.jpg,cc-by-nc,"(c) daniel, some rights reserved (CC BY-NC)",2026-03-11,-29.4634399,-51.9677233,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342472690_photo_623667322.jpg,Erythrina_crista-galli,Ceibo
342252835,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342252835,623220185,https://inaturalist-open-data.s3.amazonaws.com/photos/623220185/medium.jpg,cc-by-nc,"(c) Alexa Brito, some rights reserved (CC BY-NC)",2026-03-08,-34.8347333333,-56.42735,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342252835_photo_623220185.jpg,Erythrina_crista-galli,Ceibo
342137717,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342137717,622987178,https://inaturalist-open-data.s3.amazonaws.com/photos/622987178/medium.jpg,cc-by-nc,"(c) yysb, some rights reserved (CC BY-NC)",2026-03-08,7.6553520773,-76.638581444,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342137717_photo_622987178.jpg,Erythrina_crista-galli,Ceibo
342065680,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342065680,622845208,https://inaturalist-open-data.s3.amazonaws.com/photos/622845208/medium.jpg,cc-by-nc,"(c) andreadennett, some rights reserved (CC BY-NC)",2026-03-04,-38.2600433056,144.5141816667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342065680_photo_622845208.jpg,Erythrina_crista-galli,Ceibo
342049083,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/342049083,622809394,https://inaturalist-open-data.s3.amazonaws.com/photos/622809394/medium.jpg,cc-by-nc,"(c) Libertad_Jiangtao, some rights reserved (CC BY-NC)",2026-03-07,21.9118725,101.2722186,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_342049083_photo_622809394.jpg,Erythrina_crista-galli,Ceibo
341990610,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341990610,622692469,https://inaturalist-open-data.s3.amazonaws.com/photos/622692469/medium.jpg,cc-by-nc,"(c) Nehuen Carbonell, some rights reserved (CC BY-NC)",2026-03-08,-34.4372427883,-58.5421336815,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341990610_photo_622692469.jpg,Erythrina_crista-galli,Ceibo
341874073,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341874073,622458623,https://inaturalist-open-data.s3.amazonaws.com/photos/622458623/medium.jpg,cc-by-nc,"(c) Alexey P. Seregin, some rights reserved (CC BY-NC)",2025-11-20,23.426275,116.8414516667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341874073_photo_622458623.jpg,Erythrina_crista-galli,Ceibo
341762863,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341762863,622229547,https://inaturalist-open-data.s3.amazonaws.com/photos/622229547/medium.jpg,cc-by,"(c) pedrogarabaya, some rights reserved (CC BY)",2026-03-07,-33.0119783452,-60.6232382417,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341762863_photo_622229547.jpg,Erythrina_crista-galli,Ceibo
341749379,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341749379,622200769,https://inaturalist-open-data.s3.amazonaws.com/photos/622200769/medium.jpg,cc-by,"(c) Paulo C. O. Cunha, some rights reserved (CC BY)",2026-03-07,-24.0333763194,-52.2622400204,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341749379_photo_622200769.jpg,Erythrina_crista-galli,Ceibo
341625768,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341625768,621956883,https://inaturalist-open-data.s3.amazonaws.com/photos/621956883/medium.jpg,cc-by,"(c) Chris Parminter, some rights reserved (CC BY)",2026-03-07,-37.77818,175.46837,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341625768_photo_621956883.jpg,Erythrina_crista-galli,Ceibo
341486136,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341486136,621673474,https://inaturalist-open-data.s3.amazonaws.com/photos/621673474/medium.jpg,cc-by-nc,"(c) fmarmillion, some rights reserved (CC BY-NC)",2026-03-05,20.8168666667,-156.3175666667,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341486136_photo_621673474.jpg,Erythrina_crista-galli,Ceibo
341451668,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341451668,621599067,https://inaturalist-open-data.s3.amazonaws.com/photos/621599067/medium.jpg,cc-by-nc,"(c) al_haydock, some rights reserved (CC BY-NC)",2026-03-06,-27.5325348825,153.0071135095,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341451668_photo_621599067.jpg,Erythrina_crista-galli,Ceibo
341405194,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341405194,621503867,https://inaturalist-open-data.s3.amazonaws.com/photos/621503867/medium.jpg,cc-by-nc,"(c) Tomasz Wilk, some rights reserved (CC BY-NC)",2014-08-23,35.6403031751,139.8661142244,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341405194_photo_621503867.jpg,Erythrina_crista-galli,Ceibo
341300255,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341300255,621284250,https://inaturalist-open-data.s3.amazonaws.com/photos/621284250/medium.jpg,cc-by-nc,"(c) Samuel Cooper, some rights reserved (CC BY-NC)",2026-03-04,-34.3956777778,150.8919805556,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341300255_photo_621284250.jpg,Erythrina_crista-galli,Ceibo
341060535,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/341060535,620793000,https://inaturalist-open-data.s3.amazonaws.com/photos/620793000/medium.jpg,cc-by-nc,"(c) sulfurbased, some rights reserved (CC BY-NC)",2026-03-02,21.5253601782,-158.0370934123,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_341060535_photo_620793000.jpg,Erythrina_crista-galli,Ceibo
340950799,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/340950799,620566103,https://inaturalist-open-data.s3.amazonaws.com/photos/620566103/medium.jpg,cc-by-nc,"(c) Lidia, some rights reserved (CC BY-NC)",2026-03-02,-34.472745,-57.8503383333,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_340950799_photo_620566103.jpg,Erythrina_crista-galli,Ceibo
340913590,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/340913590,620490318,https://inaturalist-open-data.s3.amazonaws.com/photos/620490318/medium.jpg,cc-by-nc,"(c) J, some rights reserved (CC BY-NC)",2026-03-02,-33.823371465,151.0573425979,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_340913590_photo_620490318.jpg,Erythrina_crista-galli,Ceibo
340910944,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/340910944,620484461,https://inaturalist-open-data.s3.amazonaws.com/photos/620484461/medium.jpg,cc-by-nc,"(c) leithallb, some rights reserved (CC BY-NC)",2026-02-22,-27.58253,152.99104,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_340910944_photo_620484461.jpg,Erythrina_crista-galli,Ceibo
340867271,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/340867271,621556697,https://inaturalist-open-data.s3.amazonaws.com/photos/621556697/medium.jpg,cc-by-nc,"(c) remireb, some rights reserved (CC BY-NC)",2026-03-02,-33.8227253734,151.1696659496,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_340867271_photo_621556697.jpg,Erythrina_crista-galli,Ceibo
340749880,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/340749880,620156221,https://inaturalist-open-data.s3.amazonaws.com/photos/620156221/medium.jpg,cc-by-nc,"(c) Ignacy Stadnicki, some rights reserved (CC BY-NC)",2026-02-26,-33.8356013402,151.2127877939,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_340749880_photo_620156221.jpg,Erythrina_crista-galli,Ceibo
340691559,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/340691559,620034401,https://inaturalist-open-data.s3.amazonaws.com/photos/620034401/medium.jpg,cc-by,"(c) Florencia Luna, some rights reserved (CC BY)",2026-02-28,-35.102713,-57.4710347997,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_340691559_photo_620034401.jpg,Erythrina_crista-galli,Ceibo
340635788,Erythrina crista-galli,Nativa,https://www.inaturalist.org/observations/340635788,619919232,https://inaturalist-open-data.s3.amazonaws.com/photos/619919232/medium.jpg,cc-by-nc,"(c) Diego Gallotti, some rights reserved (CC BY-NC)",2026-02-26,-34.6825785766,-58.4465157659,/content/gdrive/MyDrive/2026_IAA_GrupoC/dataset_raw/Erythrina_crista-galli/obs_340635788_photo_619919232.jpg,Erythrina_crista-galli,Ceibo
